data_date,station_id,station_name,stat_hour,order_count,total_kwh,total_fees,data_version
2015-07-19,219054,金水区北三环·直流充电站1号,13,1,3.32000000,0E-8,2.2.0
2015-07-19,228137,上街区中心路·交直流充电站1号,16,1,6.45000000,0E-8,2.2.0
2015-07-19,250527,经开区第八大街·交直流充电站1号,9,1,6.66000000,0.87000000,2.2.0
2015-07-19,280221,经开区第八大街·交直流充电站2号,12,1,4.79000000,0E-8,2.2.0
2015-07-19,280221,经开区第八大街·交直流充电站2号,13,1,8.91000000,0E-8,2.2.0
2015-07-19,280415,惠济区文化路·直流充电站1号,18,1,3.00000000,0E-8,2.2.0
2015-07-19,355208,经开区第八大街·交直流充电站3号,11,1,5.69000000,0E-8,2.2.0
2015-07-19,366832,航空港区长安路·直流充电站2号,9,1,4.40000000,0E-8,2.2.0
2015-07-19,366832,航空港区长安路·直流充电站2号,10,1,2.40000000,0E-8,2.2.0
2015-07-19,369001,航空港区迎宾大道·交流充电站1号,12,2,8.31000000,0E-8,2.2.0
2015-07-19,369001,航空港区迎宾大道·交流充电站1号,16,1,7.07000000,0E-8,2.2.0
2015-07-19,371335,高新区科学大道·交直流充电站2号,18,1,1.49000000,0E-8,2.2.0
2015-07-19,404112,惠济区文化路·直流充电站2号,14,1,10.17000000,0E-8,2.2.0
2015-07-19,414088,二七区嵩山路·交直流充电站2号,12,1,8.10000000,0E-8,2.2.0
2015-07-19,425476,郑东新区金水东路·交直流充电站4号,12,1,5.02000000,0E-8,2.2.0
2015-07-19,431796,高新区科学大道·交直流充电站3号,14,1,4.05000000,0E-8,2.2.0
2015-07-19,445920,金水区花园路·直流充电站1号,9,1,1.97000000,0E-8,2.2.0
2015-07-19,445920,金水区花园路·直流充电站1号,17,1,1.71000000,0.33000000,2.2.0
2015-07-19,474204,经开区航海东路·直流充电站3号,10,1,6.84000000,0E-8,2.2.0
2015-07-19,474204,经开区航海东路·直流充电站3号,12,2,4.66000000,0E-8,2.2.0
2015-07-19,474204,经开区航海东路·直流充电站3号,13,1,11.28000000,0E-8,2.2.0
2015-07-19,474204,经开区航海东路·直流充电站3号,17,1,5.97000000,0.35000000,2.2.0
2015-07-19,489543,二七区淮河路·交直流充电站1号,13,1,3.02000000,0E-8,2.2.0
2015-07-19,575971,高新区梧桐街·超充充电站2号,15,1,10.25000000,0E-8,2.2.0
2015-07-19,638536,二七区淮河路·交直流充电站3号,16,1,6.34000000,0E-8,2.2.0
2015-07-19,653450,上街区中心路·交直流充电站3号,9,1,2.30000000,0E-8,2.2.0
2015-07-19,664306,二七区淮河路·交直流充电站4号,16,1,10.14000000,0E-8,2.2.0
2015-07-19,801274,经开区第八大街·交直流充电站7号,12,1,23.68000000,0E-8,2.2.0
2015-07-19,871619,金水区花园路·直流充电站2号,19,1,5.84000000,0E-8,2.2.0
2015-07-19,874950,金水区北三环·直流充电站3号,16,1,3.40000000,0E-8,2.2.0
2015-07-19,878706,高新区科学大道·交直流充电站10号,11,1,6.83000000,0E-8,2.2.0
2015-07-19,878706,高新区科学大道·交直流充电站10号,13,1,1.59000000,0E-8,2.2.0
2015-07-19,932939,二七区淮河路·交直流充电站5号,17,1,5.04000000,0E-8,2.2.0
2015-07-19,944515,经开区第八大街·交直流充电站8号,10,1,1.23000000,0E-8,2.2.0
2015-07-19,944575,郑东新区金水东路·交直流充电站8号,12,1,1.42000000,0E-8,2.2.0
2015-07-19,987396,航空港区长安路·直流充电站3号,12,1,8.65000000,0E-8,2.2.0
2015-07-20,200695,中原区建设路·交直流充电站1号,12,1,7.17000000,0E-8,2.2.0
2015-07-20,207262,郑东新区金水东路·交直流充电站1号,17,2,11.00000000,0E-8,2.2.0
2015-07-20,228137,上街区中心路·交直流充电站1号,16,1,9.10000000,0E-8,2.2.0
2015-07-20,236840,郑东新区东风东路·交直流充电站2号,14,1,23.68000000,2.01000000,2.2.0
2015-07-20,237105,高新区梧桐街·超充充电站1号,12,1,1.21000000,0E-8,2.2.0
2015-07-20,250527,经开区第八大街·交直流充电站1号,10,1,7.52000000,0E-8,2.2.0
2015-07-20,260781,中原区建设路·交直流充电站2号,12,1,9.50000000,0E-8,2.2.0
2015-07-20,355208,经开区第八大街·交直流充电站3号,17,1,7.69000000,0E-8,2.2.0
2015-07-20,366832,航空港区长安路·直流充电站2号,15,1,0.55000000,0.10000000,2.2.0
2015-07-20,369001,航空港区迎宾大道·交流充电站1号,11,1,11.19000000,0E-8,2.2.0
2015-07-20,369001,航空港区迎宾大道·交流充电站1号,13,1,6.50000000,0E-8,2.2.0
2015-07-20,414088,二七区嵩山路·交直流充电站2号,9,1,6.29000000,0E-8,2.2.0
2015-07-20,414088,二七区嵩山路·交直流充电站2号,13,1,1.10000000,0E-8,2.2.0
2015-07-20,414088,二七区嵩山路·交直流充电站2号,16,1,7.00000000,0E-8,2.2.0
2015-07-20,445920,金水区花园路·直流充电站1号,17,1,5.69000000,7.50000000,2.2.0
2015-07-20,474204,经开区航海东路·直流充电站3号,10,1,0.81000000,0E-8,2.2.0
2015-07-20,474204,经开区航海东路·直流充电站3号,15,1,8.22000000,0E-8,2.2.0
2015-07-20,489543,二七区淮河路·交直流充电站1号,17,1,7.37000000,0E-8,2.2.0
2015-07-20,549414,高新区科学大道·交直流充电站4号,16,1,7.77000000,0E-8,2.2.0
2015-07-20,568071,二七区大学路·直流充电站2号,11,1,7.68000000,0E-8,2.2.0
2015-07-20,569886,二七区淮河路·交直流充电站2号,17,1,23.68000000,3.98000000,2.2.0
2015-07-20,572249,二七区大学路·直流充电站3号,16,1,1.57000000,0E-8,2.2.0
2015-07-20,632920,高新区科学大道·交直流充电站9号,18,1,1.60000000,0.07000000,2.2.0
2015-07-20,738900,经开区第八大街·交直流充电站6号,17,1,4.65000000,0E-8,2.2.0
2015-07-20,801274,经开区第八大街·交直流充电站7号,12,1,11.19000000,0E-8,2.2.0
2015-07-20,801274,经开区第八大街·交直流充电站7号,16,1,17.10000000,0E-8,2.2.0
2015-07-20,861532,郑东新区CBD·交直流充电站1号,12,1,1.06000000,0.05000000,2.2.0
2015-07-20,875343,惠济区天河路·交流充电站1号,12,1,3.51000000,0E-8,2.2.0
2015-07-20,878706,高新区科学大道·交直流充电站10号,13,1,3.98000000,0E-8,2.2.0
2015-07-20,878706,高新区科学大道·交直流充电站10号,17,1,4.21000000,0E-8,2.2.0
2015-07-20,902592,二七区嵩山路·交直流充电站4号,11,1,2.68000000,0E-8,2.2.0
2015-07-20,920264,高新区科学大道·交直流充电站11号,18,1,3.28000000,0E-8,2.2.0
2015-07-20,929628,管城区陇海路·超充充电站2号,18,1,2.01000000,0.10000000,2.2.0
2015-07-20,944515,经开区第八大街·交直流充电站8号,10,1,4.94000000,0E-8,2.2.0
2015-07-20,951880,二七区大学路·直流充电站6号,12,1,3.53000000,0E-8,2.2.0
2015-07-20,951880,二七区大学路·直流充电站6号,17,1,5.59000000,0E-8,2.2.0
2015-07-20,955429,航空港区迎宾大道·交流充电站2号,11,1,6.65000000,0E-8,2.2.0
2015-07-20,955429,航空港区迎宾大道·交流充电站2号,12,1,10.62000000,0E-8,2.2.0
2015-07-20,987396,航空港区长安路·直流充电站3号,10,1,23.68000000,0E-8,2.2.0
2015-07-20,987396,航空港区长安路·直流充电站3号,12,1,23.68000000,0E-8,2.2.0
2015-07-20,987396,航空港区长安路·直流充电站3号,17,1,6.39000000,0E-8,2.2.0
2015-07-21,219054,金水区北三环·直流充电站1号,11,1,7.01000000,0E-8,2.2.0
2015-07-21,236379,郑东新区金水东路·交直流充电站2号,12,1,0.92000000,0E-8,2.2.0
2015-07-21,237105,高新区梧桐街·超充充电站1号,15,1,5.93000000,0E-8,2.2.0
2015-07-21,280221,经开区第八大街·交直流充电站2号,18,1,1.06000000,0E-8,2.2.0
2015-07-21,366832,航空港区长安路·直流充电站2号,11,1,3.34000000,0E-8,2.2.0
2015-07-21,366832,航空港区长安路·直流充电站2号,13,1,7.09000000,0E-8,2.2.0
2015-07-21,369001,航空港区迎宾大道·交流充电站1号,9,1,8.55000000,0.77000000,2.2.0
2015-07-21,371335,高新区科学大道·交直流充电站2号,10,1,5.12000000,0E-8,2.2.0
2015-07-21,431796,高新区科学大道·交直流充电站3号,9,1,3.68000000,0E-8,2.2.0
2015-07-21,474204,经开区航海东路·直流充电站3号,9,1,0.45000000,0E-8,2.2.0
2015-07-21,474204,经开区航海东路·直流充电站3号,17,1,7.70000000,0E-8,2.2.0
2015-07-21,489543,二七区淮河路·交直流充电站1号,18,1,8.08000000,0E-8,2.2.0
2015-07-21,514669,二七区嵩山路·交直流充电站3号,13,1,7.35000000,0E-8,2.2.0
2015-07-21,517464,二七区大学路·直流充电站1号,13,1,6.65000000,0.66000000,2.2.0
2015-07-21,562656,经开区航海东路·直流充电站4号,18,1,3.93000000,0E-8,2.2.0
2015-07-21,568071,二七区大学路·直流充电站2号,12,1,5.69000000,0E-8,2.2.0
2015-07-21,638536,二七区淮河路·交直流充电站3号,14,1,23.68000000,0E-8,2.2.0
2015-07-21,638536,二七区淮河路·交直流充电站3号,16,1,8.84000000,0.69000000,2.2.0
2015-07-21,643012,金水区经三路·交直流充电站1号,18,1,3.85000000,0E-8,2.2.0
2015-07-21,728918,郑东新区金水东路·交直流充电站6号,20,1,1.96000000,0E-8,2.2.0
2015-07-21,738900,经开区第八大街·交直流充电站6号,18,1,8.40000000,0E-8,2.2.0
2015-07-21,801274,经开区第八大街·交直流充电站7号,13,1,6.36000000,0E-8,2.2.0
2015-07-21,803398,二七区大学路·直流充电站4号,10,1,5.35000000,0E-8,2.2.0
2015-07-21,861532,郑东新区CBD·交直流充电站1号,11,1,4.59000000,0E-8,2.2.0
2015-07-21,863084,管城区陇海路·超充充电站1号,18,1,7.92000000,0E-8,2.2.0
2015-07-21,874950,金水区北三环·直流充电站3号,12,1,2.84000000,0E-8,2.2.0
2015-07-21,874950,金水区北三环·直流充电站3号,18,1,12.63000000,0E-8,2.2.0
2015-07-21,875343,惠济区天河路·交流充电站1号,13,1,3.76000000,0E-8,2.2.0
2015-07-21,878706,高新区科学大道·交直流充电站10号,9,1,7.38000000,0E-8,2.2.0
2015-07-21,920264,高新区科学大道·交直流充电站11号,12,1,4.13000000,0E-8,2.2.0
2015-07-21,955429,航空港区迎宾大道·交流充电站2号,8,1,0.65000000,0E-8,2.2.0
2015-07-21,955429,航空港区迎宾大道·交流充电站2号,11,1,7.38000000,0E-8,2.2.0
2015-07-21,955429,航空港区迎宾大道·交流充电站2号,12,1,7.88000000,0E-8,2.2.0
2015-07-21,987396,航空港区长安路·直流充电站3号,12,1,5.80000000,0E-8,2.2.0
2015-07-22,134427,郑东新区东风东路·交直流充电站1号,9,1,6.39000000,0E-8,2.2.0
2015-07-22,219054,金水区北三环·直流充电站1号,10,1,7.32000000,0E-8,2.2.0
2015-07-22,237105,高新区梧桐街·超充充电站1号,13,1,7.17000000,0E-8,2.2.0
2015-07-22,355208,经开区第八大街·交直流充电站3号,0,1,7.22000000,0E-8,2.2.0
2015-07-22,355208,经开区第八大街·交直流充电站3号,18,1,9.26000000,0E-8,2.2.0
2015-07-22,369001,航空港区迎宾大道·交流充电站1号,11,1,5.87000000,0E-8,2.2.0
2015-07-22,369001,航空港区迎宾大道·交流充电站1号,12,1,23.68000000,0E-8,2.2.0
2015-07-22,369001,航空港区迎宾大道·交流充电站1号,17,1,6.48000000,0E-8,2.2.0
2015-07-22,431796,高新区科学大道·交直流充电站3号,12,1,23.68000000,0E-8,2.2.0
2015-07-22,431796,高新区科学大道·交直流充电站3号,19,1,3.03000000,0E-8,2.2.0
2015-07-22,474204,经开区航海东路·直流充电站3号,16,1,11.08000000,0E-8,2.2.0
2015-07-22,474204,经开区航海东路·直流充电站3号,17,1,5.12000000,0E-8,2.2.0
2015-07-22,500856,经开区第八大街·交直流充电站5号,14,1,3.79000000,0E-8,2.2.0
2015-07-22,507660,中原区建设路·交直流充电站3号,12,1,5.29000000,0E-8,2.2.0
2015-07-22,568071,二七区大学路·直流充电站2号,12,2,16.62000000,0.63000000,2.2.0
2015-07-22,568071,二七区大学路·直流充电站2号,18,2,10.67000000,0E-8,2.2.0
2015-07-22,572249,二七区大学路·直流充电站3号,15,1,3.46000000,0E-8,2.2.0
2015-07-22,594591,高新区科学大道·交直流充电站7号,15,1,1.40000000,0E-8,2.2.0
2015-07-22,632920,高新区科学大道·交直流充电站9号,12,1,7.48000000,0E-8,2.2.0
2015-07-22,643012,金水区经三路·交直流充电站1号,17,1,19.22000000,0E-8,2.2.0
2015-07-22,664306,二七区淮河路·交直流充电站4号,17,1,0.40000000,0E-8,2.2.0
2015-07-22,728918,郑东新区金水东路·交直流充电站6号,17,1,8.70000000,0.89000000,2.2.0
2015-07-22,801274,经开区第八大街·交直流充电站7号,12,1,5.81000000,0E-8,2.2.0
2015-07-22,803398,二七区大学路·直流充电站4号,12,1,3.03000000,0E-8,2.2.0
2015-07-22,878706,高新区科学大道·交直流充电站10号,11,1,8.34000000,0E-8,2.2.0
2015-07-22,902592,二七区嵩山路·交直流充电站4号,12,1,1.61000000,0E-8,2.2.0
2015-07-22,929628,管城区陇海路·超充充电站2号,16,1,5.31000000,0E-8,2.2.0
2015-07-22,987396,航空港区长安路·直流充电站3号,14,1,3.62000000,0E-8,2.2.0
2015-07-23,129465,高新区科学大道·交直流充电站1号,18,1,7.30000000,0E-8,2.2.0
2015-07-23,219054,金水区北三环·直流充电站1号,11,1,23.68000000,0E-8,2.2.0
2015-07-23,219054,金水区北三环·直流充电站1号,16,1,4.67000000,0E-8,2.2.0
2015-07-23,228137,上街区中心路·交直流充电站1号,12,1,2.83000000,0E-8,2.2.0
2015-07-23,236840,郑东新区东风东路·交直流充电站2号,11,1,5.11000000,0E-8,2.2.0
2015-07-23,250527,经开区第八大街·交直流充电站1号,12,1,8.51000000,0E-8,2.2.0
2015-07-23,250527,经开区第八大街·交直流充电站1号,14,1,1.02000000,0E-8,2.2.0
2015-07-23,260408,经开区航海东路·直流充电站2号,15,1,8.07000000,0E-8,2.2.0
2015-07-23,260408,经开区航海东路·直流充电站2号,16,1,5.48000000,0E-8,2.2.0
2015-07-23,280415,惠济区文化路·直流充电站1号,12,1,4.43000000,0E-8,2.2.0
2015-07-23,369001,航空港区迎宾大道·交流充电站1号,16,1,15.98000000,0E-8,2.2.0
2015-07-23,369001,航空港区迎宾大道·交流充电站1号,18,2,5.33000000,0.48000000,2.2.0
2015-07-23,514669,二七区嵩山路·交直流充电站3号,15,1,4.00000000,0E-8,2.2.0
2015-07-23,549414,高新区科学大道·交直流充电站4号,10,1,3.23000000,0E-8,2.2.0
2015-07-23,549414,高新区科学大道·交直流充电站4号,11,1,10.55000000,0E-8,2.2.0
2015-07-23,568071,二七区大学路·直流充电站2号,11,1,8.23000000,0E-8,2.2.0
2015-07-23,582873,高新区科学大道·交直流充电站6号,11,1,4.49000000,0E-8,2.2.0
2015-07-23,594591,高新区科学大道·交直流充电站7号,18,1,13.06000000,0E-8,2.2.0
2015-07-23,638536,二七区淮河路·交直流充电站3号,17,1,0.07000000,0E-8,2.2.0
2015-07-23,664306,二七区淮河路·交直流充电站4号,4,1,1.52000000,0E-8,2.2.0
2015-07-23,711566,郑东新区金水东路·交直流充电站5号,10,1,3.34000000,0E-8,2.2.0
2015-07-23,803398,二七区大学路·直流充电站4号,12,1,3.93000000,0E-8,2.2.0
2015-07-23,803398,二七区大学路·直流充电站4号,17,1,4.20000000,0E-8,2.2.0
2015-07-23,902592,二七区嵩山路·交直流充电站4号,9,1,6.72000000,0E-8,2.2.0
2015-07-23,943765,高新区科学大道·交直流充电站12号,17,1,1.03000000,0E-8,2.2.0
2015-07-23,951880,二七区大学路·直流充电站6号,17,1,2.29000000,0E-8,2.2.0
2015-07-23,955429,航空港区迎宾大道·交流充电站2号,12,1,0.94000000,0E-8,2.2.0
2015-07-23,955429,航空港区迎宾大道·交流充电站2号,17,1,7.33000000,1.20000000,2.2.0
2015-07-23,955429,航空港区迎宾大道·交流充电站2号,18,1,5.29000000,0E-8,2.2.0
2015-07-23,995505,二七区淮河路·交直流充电站6号,14,1,23.68000000,0E-8,2.2.0
2015-07-24,207262,郑东新区金水东路·交直流充电站1号,11,1,3.70000000,0E-8,2.2.0
2015-07-24,207262,郑东新区金水东路·交直流充电站1号,13,1,3.58000000,0E-8,2.2.0
2015-07-24,219054,金水区北三环·直流充电站1号,22,1,8.93000000,0E-8,2.2.0
2015-07-24,228137,上街区中心路·交直流充电站1号,12,1,4.53000000,0E-8,2.2.0
2015-07-24,237105,高新区梧桐街·超充充电站1号,13,1,23.68000000,0E-8,2.2.0
2015-07-24,260408,经开区航海东路·直流充电站2号,12,1,6.60000000,0E-8,2.2.0
2015-07-24,355208,经开区第八大街·交直流充电站3号,11,1,10.84000000,0E-8,2.2.0
2015-07-24,366832,航空港区长安路·直流充电站2号,11,1,2.20000000,0E-8,2.2.0
2015-07-24,366832,航空港区长安路·直流充电站2号,18,1,1.74000000,0E-8,2.2.0
2015-07-24,369001,航空港区迎宾大道·交流充电站1号,9,1,3.20000000,0E-8,2.2.0
2015-07-24,369001,航空港区迎宾大道·交流充电站1号,12,2,18.44000000,0E-8,2.2.0
2015-07-24,371335,高新区科学大道·交直流充电站2号,16,1,5.31000000,0E-8,2.2.0
2015-07-24,431796,高新区科学大道·交直流充电站3号,11,1,7.78000000,0E-8,2.2.0
2015-07-24,481613,高新区瑞达路·直流充电站3号,9,1,13.22000000,0E-8,2.2.0
2015-07-24,562656,经开区航海东路·直流充电站4号,10,1,0.31000000,0E-8,2.2.0
2015-07-24,562656,经开区航海东路·直流充电站4号,13,1,6.21000000,0E-8,2.2.0
2015-07-24,664306,二七区淮河路·交直流充电站4号,11,1,0.75000000,0E-8,2.2.0
2015-07-24,730023,中原区西三环·交流充电站2号,11,1,3.58000000,0E-8,2.2.0
2015-07-24,792421,中原区建设路·交直流充电站5号,12,1,7.41000000,0E-8,2.2.0
2015-07-24,801274,经开区第八大街·交直流充电站7号,16,1,12.05000000,0.47000000,2.2.0
2015-07-24,878706,高新区科学大道·交直流充电站10号,12,3,39.32000000,0E-8,2.2.0
2015-07-24,878706,高新区科学大道·交直流充电站10号,17,1,8.47000000,0E-8,2.2.0
2015-07-24,922416,高新区瑞达路·直流充电站12号,11,1,6.07000000,0E-8,2.2.0
2015-07-24,943765,高新区科学大道·交直流充电站12号,16,1,5.70000000,0.64000000,2.2.0
2015-07-24,944515,经开区第八大街·交直流充电站8号,16,1,1.35000000,0E-8,2.2.0
2015-07-24,951880,二七区大学路·直流充电站6号,11,1,6.31000000,0E-8,2.2.0
2015-07-24,951880,二七区大学路·直流充电站6号,19,1,23.68000000,0E-8,2.2.0
2015-07-24,987396,航空港区长安路·直流充电站3号,17,1,8.77000000,7.50000000,2.2.0
2015-07-25,191826,经开区航海东路·直流充电站1号,16,1,7.06000000,0.51000000,2.2.0
2015-07-25,250527,经开区第八大街·交直流充电站1号,11,1,2.57000000,3.19000000,2.2.0
2015-07-25,250527,经开区第八大街·交直流充电站1号,17,1,9.99000000,0E-8,2.2.0
2015-07-25,280221,经开区第八大街·交直流充电站2号,9,1,5.71000000,0E-8,2.2.0
2015-07-25,355208,经开区第八大街·交直流充电站3号,11,1,8.87000000,0E-8,2.2.0
2015-07-25,369001,航空港区迎宾大道·交流充电站1号,10,1,6.43000000,0E-8,2.2.0
2015-07-25,369001,航空港区迎宾大道·交流充电站1号,14,1,8.64000000,0E-8,2.2.0
2015-07-25,369001,航空港区迎宾大道·交流充电站1号,16,2,26.97000000,2.00000000,2.2.0
2015-07-25,369001,航空港区迎宾大道·交流充电站1号,17,3,20.01000000,0E-8,2.2.0
2015-07-25,369001,航空港区迎宾大道·交流充电站1号,18,1,4.17000000,0E-8,2.2.0
2015-07-25,474204,经开区航海东路·直流充电站3号,11,1,23.68000000,7.50000000,2.2.0
2015-07-25,474204,经开区航海东路·直流充电站3号,13,1,3.61000000,0.68000000,2.2.0
2015-07-25,474204,经开区航海东路·直流充电站3号,17,1,2.32000000,0E-8,2.2.0
2015-07-25,489543,二七区淮河路·交直流充电站1号,17,1,8.75000000,0E-8,2.2.0
2015-07-25,582873,高新区科学大道·交直流充电站6号,10,1,8.52000000,0E-8,2.2.0
2015-07-25,632920,高新区科学大道·交直流充电站9号,11,1,0.10000000,0E-8,2.2.0
2015-07-25,643012,金水区经三路·交直流充电站1号,11,1,1.88000000,0E-8,2.2.0
2015-07-25,672450,中原区建设路·交直流充电站4号,10,1,2.30000000,0E-8,2.2.0
2015-07-25,738900,经开区第八大街·交直流充电站6号,9,1,5.84000000,0E-8,2.2.0
2015-07-25,792421,中原区建设路·交直流充电站5号,18,1,9.09000000,0E-8,2.2.0
2015-07-25,874950,金水区北三环·直流充电站3号,14,1,2.60000000,0E-8,2.2.0
2015-07-25,875343,惠济区天河路·交流充电站1号,14,1,5.39000000,0E-8,2.2.0
2015-07-25,943765,高新区科学大道·交直流充电站12号,9,1,9.17000000,0E-8,2.2.0
2015-07-25,944515,经开区第八大街·交直流充电站8号,13,1,3.28000000,0E-8,2.2.0
2015-07-25,955429,航空港区迎宾大道·交流充电站2号,10,1,5.19000000,0E-8,2.2.0
2015-07-26,129465,高新区科学大道·交直流充电站1号,14,1,7.64000000,0E-8,2.2.0
2015-07-26,129465,高新区科学大道·交直流充电站1号,17,1,23.68000000,1.51000000,2.2.0
2015-07-26,131897,二七区嵩山路·交直流充电站1号,13,1,1.89000000,0E-8,2.2.0
2015-07-26,228137,上街区中心路·交直流充电站1号,8,1,8.70000000,0E-8,2.2.0
2015-07-26,280415,惠济区文化路·直流充电站1号,18,1,5.21000000,0E-8,2.2.0
2015-07-26,369001,航空港区迎宾大道·交流充电站1号,13,2,7.34000000,0E-8,2.2.0
2015-07-26,369001,航空港区迎宾大道·交流充电站1号,16,1,3.56000000,0E-8,2.2.0
2015-07-26,369001,航空港区迎宾大道·交流充电站1号,17,2,12.43000000,0E-8,2.2.0
2015-07-26,405157,经开区第八大街·交直流充电站4号,5,1,5.90000000,0E-8,2.2.0
2015-07-26,405157,经开区第八大街·交直流充电站4号,17,1,5.73000000,0E-8,2.2.0
2015-07-26,507660,中原区建设路·交直流充电站3号,13,1,10.33000000,0.58000000,2.2.0
2015-07-26,549414,高新区科学大道·交直流充电站4号,11,1,3.59000000,0E-8,2.2.0
2015-07-26,568071,二七区大学路·直流充电站2号,4,1,10.20000000,0E-8,2.2.0
2015-07-26,568071,二七区大学路·直流充电站2号,18,1,8.32000000,0E-8,2.2.0
2015-07-26,569886,二七区淮河路·交直流充电站2号,13,1,6.24000000,0E-8,2.2.0
2015-07-26,612116,高新区科学大道·交直流充电站8号,17,1,6.66000000,0E-8,2.2.0
2015-07-26,728918,郑东新区金水东路·交直流充电站6号,13,1,3.49000000,0E-8,2.2.0
2015-07-26,728918,郑东新区金水东路·交直流充电站6号,14,1,7.99000000,0E-8,2.2.0
2015-07-26,728918,郑东新区金水东路·交直流充电站6号,17,1,4.94000000,0E-8,2.2.0
2015-07-26,738900,经开区第八大街·交直流充电站6号,8,1,4.11000000,0E-8,2.2.0
2015-07-26,738900,经开区第八大街·交直流充电站6号,13,1,5.77000000,0E-8,2.2.0
2015-07-26,874950,金水区北三环·直流充电站3号,12,1,5.94000000,0.50000000,2.2.0
2015-07-26,875343,惠济区天河路·交流充电站1号,19,1,11.27000000,0E-8,2.2.0
2015-07-26,891421,二七区大学路·直流充电站5号,11,1,7.28000000,0E-8,2.2.0
2015-07-26,914305,高新区瑞达路·直流充电站10号,12,1,2.28000000,0E-8,2.2.0
2015-07-26,929628,管城区陇海路·超充充电站2号,15,1,8.72000000,0E-8,2.2.0
2015-07-26,944515,经开区第八大街·交直流充电站8号,18,1,2.40000000,0E-8,2.2.0
2015-07-26,951880,二七区大学路·直流充电站6号,15,1,6.98000000,0E-8,2.2.0
2015-07-26,955429,航空港区迎宾大道·交流充电站2号,12,1,7.15000000,0E-8,2.2.0
2015-07-26,955429,航空港区迎宾大道·交流充电站2号,15,1,6.40000000,0.65000000,2.2.0
2015-07-26,987396,航空港区长安路·直流充电站3号,8,1,4.35000000,0.17000000,2.2.0
2015-07-26,987396,航空港区长安路·直流充电站3号,13,1,0.07000000,0.12000000,2.2.0
2015-07-27,134427,郑东新区东风东路·交直流充电站1号,12,1,3.56000000,0E-8,2.2.0
2015-07-27,207262,郑东新区金水东路·交直流充电站1号,9,1,2.50000000,0E-8,2.2.0
2015-07-27,207262,郑东新区金水东路·交直流充电站1号,13,1,23.68000000,2.03000000,2.2.0
2015-07-27,256233,郑东新区金水东路·交直流充电站3号,13,1,4.43000000,0E-8,2.2.0
2015-07-27,260408,经开区航海东路·直流充电站2号,17,1,0.61000000,0E-8,2.2.0
2015-07-27,280221,经开区第八大街·交直流充电站2号,17,1,2.36000000,0E-8,2.2.0
2015-07-27,355208,经开区第八大街·交直流充电站3号,18,1,6.79000000,0E-8,2.2.0
2015-07-27,369001,航空港区迎宾大道·交流充电站1号,10,2,11.53000000,0E-8,2.2.0
2015-07-27,369001,航空港区迎宾大道·交流充电站1号,15,1,8.94000000,0E-8,2.2.0
2015-07-27,369001,航空港区迎宾大道·交流充电站1号,17,1,4.69000000,0E-8,2.2.0
2015-07-27,369001,航空港区迎宾大道·交流充电站1号,18,1,4.45000000,0.24000000,2.2.0
2015-07-27,369001,航空港区迎宾大道·交流充电站1号,19,1,9.00000000,0.54000000,2.2.0
2015-07-27,474204,经开区航海东路·直流充电站3号,15,1,8.18000000,0E-8,2.2.0
2015-07-27,507660,中原区建设路·交直流充电站3号,18,1,0.30000000,0E-8,2.2.0
2015-07-27,562656,经开区航海东路·直流充电站4号,16,1,6.78000000,0E-8,2.2.0
2015-07-27,572249,二七区大学路·直流充电站3号,12,1,23.68000000,3.56000000,2.2.0
2015-07-27,638536,二七区淮河路·交直流充电站3号,11,1,9.92000000,0E-8,2.2.0
2015-07-27,728918,郑东新区金水东路·交直流充电站6号,11,1,18.13000000,0E-8,2.2.0
2015-07-27,861532,郑东新区CBD·交直流充电站1号,14,1,7.13000000,1.21000000,2.2.0
2015-07-27,871619,金水区花园路·直流充电站2号,9,1,23.68000000,0E-8,2.2.0
2015-07-27,987396,航空港区长安路·直流充电站3号,12,1,5.75000000,0E-8,2.2.0
2015-07-28,129465,高新区科学大道·交直流充电站1号,11,1,23.68000000,0E-8,2.2.0
2015-07-28,219054,金水区北三环·直流充电站1号,10,1,5.59000000,0E-8,2.2.0
2015-07-28,219054,金水区北三环·直流充电站1号,17,1,7.67000000,0E-8,2.2.0
2015-07-28,228137,上街区中心路·交直流充电站1号,11,1,5.61000000,0E-8,2.2.0
2015-07-28,228137,上街区中心路·交直流充电站1号,17,1,8.62000000,0E-8,2.2.0
2015-07-28,237105,高新区梧桐街·超充充电站1号,13,1,6.78000000,0E-8,2.2.0
2015-07-28,260408,经开区航海东路·直流充电站2号,13,1,23.68000000,0E-8,2.2.0
2015-07-28,260408,经开区航海东路·直流充电站2号,17,1,3.48000000,0E-8,2.2.0
2015-07-28,280221,经开区第八大街·交直流充电站2号,19,1,5.86000000,0E-8,2.2.0
2015-07-28,355208,经开区第八大街·交直流充电站3号,11,1,1.24000000,0.14000000,2.2.0
2015-07-28,369001,航空港区迎宾大道·交流充电站1号,10,1,1.41000000,0E-8,2.2.0
2015-07-28,369001,航空港区迎宾大道·交流充电站1号,15,1,4.14000000,0E-8,2.2.0
2015-07-28,371335,高新区科学大道·交直流充电站2号,14,1,5.32000000,0E-8,2.2.0
2015-07-28,386940,金水区北三环·直流充电站2号,15,1,23.68000000,0E-8,2.2.0
2015-07-28,474204,经开区航海东路·直流充电站3号,11,1,8.07000000,0E-8,2.2.0
