sessionId,kwhTotal,charging_fees,created,ended,startTime,endTime,chargeTimeHrs,weekday,platform,userId,stationId,locationId,managerVehicle,facilityType,Mon,Tues,Wed,Thurs,Fri,Sat,Sun
1002363,8.65,0.00,0015-03-05 15:44:24,0015-03-05 18:44:24,15,18,2.83,Fri,ios,870964,728918,928191,0,2,0,0,0,0,1,0,0
1002364,6.36,0.00,0015-07-21 13:20:38,0015-07-21 16:20:38,13,16,2.44,Fri,android,138712,801274,976902,1,3,0,0,0,0,1,0,0
1002365,7.96,0.00,0015-09-08 12:54:59,0015-09-08 16:54:59,12,16,3.49,Mon,ios,802775,250527,976902,0,3,1,0,0,0,0,0,0
1002366,8.16,0.00,0015-03-24 12:17:56,0015-03-24 16:17:56,12,16,3.75,Wed,android,866323,414088,566549,1,4,0,0,1,0,0,0,0
1002367,6.30,0.00,0015-06-16 20:28:38,0015-06-16 23:28:38,20,23,2.09,Thu,ios,676786,129465,461655,1,3,0,0,0,0,0,0,0
1002368,6.74,0.00,0015-06-25 15:07:11,0015-06-25 18:07:11,15,18,2.41,Fri,ios,366519,369001,493904,1,3,0,0,0,0,1,0,0
1002369,23.68,0.00,0015-05-03 10:36:26,0015-05-03 03:36:26,10,03,16.93,Thu,android,357232,369001,493904,0,2,0,0,0,0,0,0,0
1002370,9.90,0.00,0015-05-05 12:32:51,0015-05-05 16:32:51,12,16,3.52,Fri,android,823041,891421,144857,1,3,0,0,0,0,1,0,0
1002371,2.09,0.00,0015-08-09 19:30:32,0015-08-09 21:30:32,19,21,1.48,Tue,ios,882246,568071,144857,1,3,0,0,0,0,0,0,0
1002372,5.37,0.00,0015-08-19 10:14:05,0015-08-19 13:14:05,10,13,2.65,Fri,ios,782646,369001,493904,1,3,0,0,0,0,1,0,0
1002373,4.88,0.00,0015-09-21 17:03:20,0015-09-21 20:03:20,17,20,2.35,Thu,ios,580960,569889,461655,1,4,0,0,0,0,0,0,0
1002374,7.33,0.00,0015-04-11 11:13:22,0015-04-11 14:13:22,11,14,2.12,Tue,ios,716154,569886,868085,1,3,0,0,0,0,0,0,0
1002375,6.53,0.00,0015-05-24 13:50:12,0015-05-24 16:50:12,13,16,2.49,Mon,ios,741530,481613,648339,1,3,1,0,0,0,0,0,0
1002376,8.24,0.00,0015-04-26 18:29:00,0015-04-26 22:29:00,18,22,3.74,Wed,ios,707345,445920,125372,0,3,0,0,1,0,0,0,0
1002377,11.01,0.00,0015-09-01 16:19:09,0015-09-01 20:19:09,16,20,3.92,Wed,android,712930,955429,493904,1,3,0,0,1,0,0,0,0
1002378,6.22,0.95,0015-01-17 17:34:56,0015-01-17 21:34:56,17,21,3.22,Mon,android,758145,711566,928191,1,2,1,0,0,0,0,0,0
1002379,3.45,0.00,0015-10-26 14:32:56,0015-10-26 18:32:56,14,18,3.20,Wed,ios,487376,582873,461655,1,3,0,0,1,0,0,0,0
1002380,5.53,0.00,0015-09-22 11:10:24,0015-09-22 13:10:24,11,13,1.88,Thu,android,286508,728918,928191,0,3,0,0,0,0,0,0,0
1002381,2.55,0.00,0015-06-23 12:44:10,0015-06-23 14:44:10,12,14,1.61,Mon,ios,358075,582873,461655,0,2,1,0,0,0,0,0,0
1002382,8.32,0.00,0015-07-26 18:39:59,0015-07-26 21:39:59,18,21,2.39,Wed,android,934777,568071,144857,0,3,0,0,1,0,0,0,0
1002383,1.97,0.00,0015-07-19 09:49:22,0015-07-19 11:49:22,09,11,1.38,Mon,android,285934,445920,125372,1,3,1,0,0,0,0,0,0
1002384,1.61,0.00,0015-06-03 12:24:32,0015-06-03 13:24:32,12,13,0.68,Tue,ios,452086,369001,493904,1,2,0,0,0,0,0,0,0
1002385,23.68,0.00,0015-08-26 12:00:08,0015-08-26 15:00:08,12,15,2.86,Wed,ios,895887,207262,928191,0,3,0,0,1,0,0,0,0
1002386,1.35,0.00,0015-07-24 16:30:35,0015-07-24 18:30:35,16,18,1.77,Fri,ios,189804,944515,976902,0,3,0,0,0,0,1,0,0
1002387,6.63,0.00,0015-08-19 11:37:58,0015-08-19 15:37:58,11,15,3.12,Mon,android,638160,549414,461655,0,3,1,0,0,0,0,0,0
1002388,3.08,0.00,0015-07-04 11:18:54,0015-07-04 13:18:54,11,13,1.76,Thu,android,213322,955429,493904,1,2,0,0,0,0,0,0,0
1002389,23.68,0.00,0015-05-10 13:44:19,0015-05-10 16:44:19,13,16,2.64,Mon,ios,670172,371335,461655,1,2,1,0,0,0,0,0,0
1002390,6.83,7.50,0015-07-08 15:42:24,0015-07-08 18:42:24,15,18,2.69,Fri,ios,770317,944515,976902,1,3,0,0,0,0,1,0,0
1002391,0.43,0.00,0015-10-04 10:35:41,0015-10-04 11:35:41,10,11,0.42,Sun,ios,476757,672450,202527,1,3,0,0,0,0,0,0,1
1002392,23.68,0.00,0015-09-06 11:34:16,0015-09-06 16:34:16,11,16,4.44,Mon,android,364029,575971,948590,1,2,1,0,0,0,0,0,0
1002393,23.68,7.50,0015-07-25 11:10:00,0015-07-25 14:10:00,11,14,50.17,Mon,ios,562433,474204,481066,0,3,1,0,0,0,0,0,0
1002394,23.68,3.98,0015-07-20 17:58:46,0015-07-20 19:58:46,17,19,1.95,Mon,ios,547329,569886,868085,0,2,1,0,0,0,0,0,0
1002395,3.47,0.00,0015-06-28 16:31:31,0015-06-28 20:31:31,16,20,3.94,Mon,android,154273,425476,928191,1,1,1,0,0,0,0,0,0
1002396,9.51,0.00,0015-08-03 12:01:44,0015-08-03 16:01:44,12,16,3.31,Mon,ios,937055,260781,202527,1,3,1,0,0,0,0,0,0
1002397,23.68,0.00,0015-06-03 12:27:47,0015-06-03 16:27:47,12,16,3.75,Mon,android,555503,955429,493904,0,1,1,0,0,0,0,0,0
1002398,3.24,0.00,0015-08-23 14:11:14,0015-08-23 17:11:14,14,17,2.97,Mon,ios,499850,489543,868085,0,3,1,0,0,0,0,0,0
1002399,1.08,0.00,0015-08-21 13:27:33,0015-08-21 14:27:33,13,14,0.35,Mon,android,469394,955429,493904,0,1,1,0,0,0,0,0,0
1002400,0.95,0.00,0015-08-12 15:37:15,0015-08-12 17:37:15,15,17,1.02,Fri,ios,300455,955429,493904,1,3,0,0,0,0,1,0,0
1002401,0.14,0.00,0015-07-16 08:54:41,0015-07-16 09:54:41,08,09,0.07,Wed,ios,693853,280415,399399,1,1,0,0,1,0,0,0,0
1002402,7.41,0.00,0015-08-12 11:29:24,0015-08-12 14:29:24,11,14,2.82,Thu,ios,951303,228137,503205,1,1,0,0,0,0,0,0,0
1002403,3.00,0.41,0015-03-09 11:47:22,0015-03-09 14:47:22,11,14,2.21,Thu,android,298105,955429,493904,0,1,0,0,0,0,0,0,0
1002404,3.74,0.00,0015-08-14 10:13:42,0015-08-14 14:13:42,10,14,3.36,Thu,ios,622069,474204,481066,1,2,0,0,0,0,0,0,0
1002405,5.76,0.48,0015-05-08 18:25:48,0015-05-08 21:25:48,18,21,2.43,Tue,android,249277,369001,493904,1,3,0,0,0,0,0,0,0
1002406,23.68,1.51,0015-07-26 17:51:29,0015-07-26 21:51:29,17,21,3.95,Wed,ios,965637,129465,461655,1,3,0,0,1,0,0,0,0
1002407,7.45,0.00,0015-04-17 17:52:39,0015-04-17 21:52:39,17,21,3.26,Tue,ios,815118,944515,976902,0,3,0,0,0,0,0,0,0
1002408,5.38,0.00,0015-04-06 10:28:47,0015-04-06 13:28:47,10,13,2.33,Wed,ios,191938,730023,878393,1,3,0,0,1,0,0,0,0
1002409,23.68,0.00,0015-05-01 10:34:32,0015-05-01 13:34:32,10,13,2.55,Mon,ios,709710,507660,202527,0,2,1,0,0,0,0,0,0
1002410,0.82,0.00,0015-02-04 18:32:51,0015-02-04 19:32:51,18,19,0.31,Thu,ios,146695,514669,566549,1,2,0,0,0,0,0,0,0
1002411,2.50,0.00,0015-06-03 09:28:02,0015-06-03 11:28:02,09,11,1.55,Fri,ios,772692,414088,566549,0,3,0,0,0,0,1,0,0
1002412,5.82,0.00,0015-09-16 15:55:58,0015-09-16 19:55:58,15,19,3.90,Wed,android,619648,955429,493904,1,3,0,0,1,0,0,0,0
1002413,0.21,0.00,0015-06-12 09:04:55,0015-06-12 10:04:55,09,10,0.73,Thu,android,308957,369001,493904,1,3,0,0,0,0,0,0,0
1002414,23.68,0.00,0015-06-05 15:03:46,0015-06-05 18:03:46,15,18,2.74,Wed,ios,474698,129465,461655,1,2,0,0,1,0,0,0,0
1002415,2.35,0.00,0015-08-13 10:50:49,0015-08-13 12:50:49,10,12,1.08,Mon,ios,620950,875343,747048,0,2,1,0,0,0,0,0,0
1002416,5.95,0.00,0015-09-15 13:58:23,0015-09-15 17:58:23,13,17,3.94,Mon,ios,663132,474204,481066,1,3,1,0,0,0,0,0,0
1002417,4.32,0.00,0015-05-06 16:02:17,0015-05-06 19:02:17,16,19,2.83,Mon,android,625642,878706,461655,1,3,1,0,0,0,0,0,0
1002418,4.90,0.14,0015-09-27 17:46:14,0015-09-27 20:46:14,17,20,2.22,Fri,ios,426839,653450,503205,0,3,0,0,0,0,1,0,0
1002419,6.84,0.30,0015-08-16 12:51:20,0015-08-16 15:51:20,12,15,2.84,Tue,ios,510305,738900,976902,0,3,0,0,0,0,0,0,0
1002420,1.72,0.00,0015-09-25 15:15:37,0015-09-25 17:15:37,15,17,1.85,Tue,android,429266,500856,976902,0,3,0,0,0,0,0,0,0
1002421,4.91,0.00,0015-01-21 16:04:49,0015-01-21 19:04:49,16,19,2.43,Mon,android,815591,129465,461655,0,3,1,0,0,0,0,0,0
1002422,9.82,0.00,0015-09-25 11:54:02,0015-09-25 14:54:02,11,14,2.68,Thu,ios,627785,728918,928191,0,3,0,0,0,0,0,0,0
1002423,23.68,0.00,0015-09-23 11:57:46,0015-09-23 13:57:46,11,13,1.55,Fri,ios,246630,517464,144857,0,3,0,0,0,0,1,0,0
1002424,23.68,0.00,0015-06-16 15:48:04,0015-06-16 10:48:04,15,10,42.24,Tue,android,663520,219054,814002,0,2,0,0,0,0,0,0,0
1002425,5.44,0.00,0015-06-23 09:19:35,0015-06-23 12:19:35,09,12,2.62,Mon,android,232207,878706,461655,0,1,1,0,0,0,0,0,0
1002426,3.10,0.00,0015-09-19 16:35:26,0015-09-19 19:35:26,16,19,2.73,Wed,android,342148,638536,868085,1,2,0,0,1,0,0,0,0
1002427,0.75,0.00,0015-09-08 16:50:48,0015-09-08 17:50:48,16,17,0.48,Wed,ios,743368,728918,928191,0,3,0,0,1,0,0,0,0
1002428,5.87,0.63,0015-06-25 16:13:40,0015-06-25 20:13:40,16,20,3.64,Thu,android,876665,638536,868085,1,2,0,0,0,0,0,0,0
1002429,4.86,0.00,0015-04-10 15:29:01,0015-04-10 18:29:01,15,18,2.23,Thu,ios,546698,955429,493904,0,3,0,0,0,0,0,0,0
1002430,3.96,0.00,0015-04-12 11:44:24,0015-04-12 15:44:24,11,15,3.77,Wed,android,956560,664306,868085,1,3,0,0,1,0,0,0,0
1002431,5.15,0.00,0015-06-07 13:46:53,0015-06-07 15:46:53,13,15,1.67,Tue,ios,920032,369001,493904,0,2,0,0,0,0,0,0,0
1002432,1.86,0.00,0015-04-05 16:13:07,0015-04-05 18:13:07,16,18,1.05,Wed,android,128331,801274,976902,0,1,0,0,1,0,0,0,0
1002433,0.38,0.00,0015-02-21 16:37:13,0015-02-21 17:37:13,16,17,0.84,Tue,android,271914,864630,648339,0,3,0,0,0,0,0,0,0
1002434,8.53,0.00,0015-09-24 19:48:23,0015-09-24 23:48:23,19,23,3.77,Fri,android,529242,728918,928191,1,3,0,0,0,0,1,0,0
1002435,4.52,0.00,0015-08-10 16:17:47,0015-08-10 18:17:47,16,18,1.59,Thu,android,559893,643012,517854,0,3,0,0,0,0,0,0,0
1002436,2.42,0.00,0015-06-05 12:46:41,0015-06-05 16:46:41,12,16,3.17,Sun,ios,426049,653450,503205,0,1,0,0,0,0,0,0,1
1002437,1.76,0.00,0015-05-19 14:14:52,0015-05-19 17:14:52,14,17,2.41,Tue,ios,776163,200695,202527,1,3,0,0,0,0,0,0,0
1002438,7.35,0.00,0015-06-02 13:55:31,0015-06-02 17:55:31,13,17,3.44,Fri,ios,322107,355208,976902,1,3,0,0,0,0,1,0,0
1002439,5.72,0.00,0015-09-09 12:45:44,0015-09-09 15:45:44,12,15,2.74,Thu,ios,932908,878706,461655,1,3,0,0,0,0,0,0,0
1002440,6.21,0.00,0015-07-01 09:24:36,0015-07-01 12:24:36,09,12,2.90,Tue,android,804219,219054,814002,1,1,0,0,0,0,0,0,0
1002441,23.68,0.00,0015-09-26 15:56:52,0015-09-26 20:56:52,15,20,52.75,Mon,android,205566,594591,461655,1,3,1,0,0,0,0,0,0
1002442,23.68,0.00,0015-09-12 11:16:51,0015-09-12 20:16:51,11,20,32.72,Tue,android,974367,445920,125372,0,3,0,0,0,0,0,0,0
1002443,3.30,0.29,0015-09-09 16:29:01,0015-09-09 19:29:01,16,19,2.65,Mon,ios,411058,425476,928191,1,2,1,0,0,0,0,0,0
1002444,23.68,0.00,0015-09-21 12:52:14,0015-09-21 16:52:14,12,16,3.55,Thu,android,656965,874950,814002,1,2,0,0,0,0,0,0,0
1002445,7.39,0.00,0015-05-22 12:59:15,0015-05-22 15:59:15,12,15,2.62,Wed,ios,452450,653450,503205,0,2,0,0,1,0,0,0,0
1002446,10.66,0.00,0015-08-12 16:53:29,0015-08-12 20:53:29,16,20,3.50,Wed,ios,401881,575971,948590,0,3,0,0,1,0,0,0,0
1002447,4.14,0.23,0015-09-08 10:08:54,0015-09-08 12:08:54,10,12,1.61,Mon,ios,235624,955429,493904,1,1,1,0,0,0,0,0,0
1002448,23.68,2.00,0015-07-25 16:42:17,0015-07-25 02:42:17,16,02,33.46,Tue,ios,342647,369001,493904,1,4,0,0,0,0,0,0,0
1002449,4.05,0.00,0015-09-23 18:55:51,0015-09-23 20:55:51,18,20,1.52,Mon,ios,454953,932939,868085,1,2,1,0,0,0,0,0,0
1002450,8.56,0.00,0015-09-05 16:28:49,0015-09-05 21:28:49,16,21,4.41,Tue,android,833176,955429,493904,1,3,0,0,0,0,0,0,0
1002451,3.05,0.45,0015-05-07 18:46:50,0015-05-07 20:46:50,18,20,1.54,Mon,ios,461457,653450,503205,1,3,1,0,0,0,0,0,0
1002452,9.82,1.80,0015-07-03 17:16:12,0015-07-03 22:16:12,17,22,4.04,Tue,ios,501245,863084,751082,0,2,0,0,0,0,0,0,0
1002453,0.50,0.00,0015-06-12 10:30:15,0015-06-12 12:30:15,10,12,1.40,Mon,ios,575189,875343,747048,1,3,1,0,0,0,0,0,0
1002454,8.12,0.36,0015-08-07 13:53:14,0015-08-07 16:53:14,13,16,2.72,Thu,android,388523,638536,868085,0,3,0,0,0,0,0,0,0
1002455,8.82,0.00,0015-07-06 20:43:44,0015-07-06 23:43:44,20,23,2.69,Thu,ios,256633,730023,878393,1,3,0,0,0,0,0,0,0
1002456,3.06,0.00,0015-01-01 10:35:41,0015-01-01 14:35:41,10,14,3.18,Thu,ios,392842,489543,868085,1,1,0,0,0,0,0,0,0
1002457,1.83,0.00,0015-12-25 15:02:08,0015-12-25 18:02:08,15,18,2.07,Wed,ios,856632,995505,868085,1,2,0,0,1,0,0,0,0
1002458,0.84,0.00,0015-07-07 15:10:12,0015-07-07 16:10:12,15,16,0.23,Wed,android,734397,219054,814002,1,3,0,0,1,0,0,0,0
1002459,2.85,0.00,0015-06-09 17:07:14,0015-06-09 22:07:14,17,22,4.42,Tue,ios,834703,569886,868085,0,3,0,0,0,0,0,0,0
1002460,6.11,0.00,0015-08-19 20:21:36,0015-08-19 00:21:36,20,00,3.56,Wed,ios,360159,871619,125372,1,3,0,0,1,0,0,0,0
1002461,3.43,0.00,0015-08-14 11:21:06,0015-08-14 14:21:06,11,14,2.93,Thu,android,336941,944515,976902,0,1,0,0,0,0,0,0,0
1002462,2.80,0.00,0015-08-23 16:16:58,0015-08-23 19:16:58,16,19,2.55,Wed,android,310963,955429,493904,0,3,0,0,1,0,0,0,0
1002463,3.98,0.00,0015-04-23 18:48:56,0015-04-23 21:48:56,18,21,2.48,Mon,ios,828735,129465,461655,1,2,1,0,0,0,0,0,0
1002464,6.43,0.25,0015-09-12 18:34:20,0015-09-12 21:34:20,18,21,2.67,Fri,ios,772248,920264,461655,1,3,0,0,0,0,1,0,0
1002465,9.02,0.00,0015-09-21 15:37:28,0015-09-21 18:37:28,15,18,2.92,Fri,ios,702921,369001,493904,1,3,0,0,0,0,1,0,0
1002466,7.00,0.00,0015-07-20 16:33:09,0015-07-20 21:33:09,16,21,4.35,Mon,ios,102876,414088,566549,1,3,1,0,0,0,0,0,0
1002467,6.99,0.00,0015-08-17 10:53:28,0015-08-17 13:53:28,10,13,2.47,Fri,ios,893616,951880,144857,1,2,0,0,0,0,1,0,0
1002468,23.68,0.00,0015-09-24 16:10:30,0015-09-24 00:10:30,16,00,7.48,Mon,android,293557,664306,868085,0,1,1,0,0,0,0,0,0
1002469,7.08,0.00,0015-05-15 17:42:32,0015-05-15 21:42:32,17,21,3.93,Tue,ios,456955,474204,481066,0,3,0,0,0,0,0,0,0
1002470,4.97,0.00,0015-01-01 16:56:55,0015-01-01 19:56:55,16,19,2.37,Wed,ios,315523,237105,948590,1,2,0,0,1,0,0,0,0
1002471,3.40,0.00,0015-06-27 19:40:25,0015-06-27 22:40:25,19,22,2.38,Mon,android,746481,803398,144857,0,3,1,0,0,0,0,0,0
1002472,1.67,0.00,0015-09-27 17:01:47,0015-09-27 20:01:47,17,20,2.80,Thu,ios,391500,911231,202527,0,3,0,0,0,0,0,0,0
1002473,8.77,7.50,0015-07-24 17:37:05,0015-07-24 21:37:05,17,21,3.49,Wed,android,792393,987396,978130,0,3,0,0,1,0,0,0,0
1002474,12.73,2.39,0015-09-15 18:27:11,0015-09-15 22:27:11,18,22,3.98,Mon,ios,367351,236379,928191,0,2,1,0,0,0,0,0,0
1002475,2.30,0.00,0015-07-25 10:34:46,0015-07-25 13:34:46,10,13,2.81,Mon,ios,362870,672450,202527,1,2,1,0,0,0,0,0,0
1002476,2.83,0.00,0015-07-23 12:16:43,0015-07-23 16:16:43,12,16,3.02,Thu,android,975034,228137,503205,0,1,0,0,0,0,0,0,0
1002477,7.88,0.00,0015-09-26 12:01:00,0015-09-26 15:01:00,12,15,2.70,Mon,ios,853270,568071,144857,1,3,1,0,0,0,0,0,0
1002478,7.16,0.00,0015-09-26 13:30:04,0015-09-26 16:30:04,13,16,2.45,Fri,ios,509560,638536,868085,1,2,0,0,0,0,1,0,0
1002479,6.52,0.00,0015-08-04 15:25:43,0015-08-04 19:25:43,15,19,3.78,Wed,ios,571984,280415,399399,0,2,0,0,1,0,0,0,0
1002480,5.20,0.00,0015-06-13 12:55:16,0015-06-13 15:55:16,12,15,2.76,Fri,android,458637,569886,868085,0,2,0,0,0,0,1,0,0
1002481,4.10,0.00,0015-07-06 12:04:31,0015-07-06 15:04:31,12,15,2.45,Tue,ios,625629,280221,976902,1,2,0,0,0,0,0,0,0
1002482,7.54,0.00,0015-06-01 10:27:04,0015-06-01 14:27:04,10,14,3.35,Tue,ios,662256,237105,948590,1,2,0,0,0,0,0,0,0
1002483,4.58,0.00,0015-08-02 16:03:24,0015-08-02 20:03:24,16,20,3.72,Thu,ios,270107,955429,493904,0,3,0,0,0,0,0,0,0
1002484,6.36,0.00,0015-05-07 14:36:52,0015-05-07 19:36:52,14,19,4.06,Tue,android,633001,260408,481066,1,2,0,0,0,0,0,0,0
1002485,6.43,0.00,0015-06-17 12:31:20,0015-06-17 15:31:20,12,15,2.47,Tue,ios,302225,474204,481066,1,3,0,0,0,0,0,0,0
1002486,23.68,0.00,0015-05-07 19:20:04,0015-05-07 00:20:04,19,00,4.47,Fri,android,193315,569886,868085,0,2,0,0,0,0,1,0,0
1002487,4.82,0.00,0015-10-14 18:56:15,0015-10-14 22:56:15,18,22,3.27,Wed,ios,880716,653450,503205,1,2,0,0,1,0,0,0,0
1002488,10.66,0.00,0015-03-11 18:43:24,0015-03-11 23:43:24,18,23,4.11,Thu,ios,870670,989457,620906,1,2,0,0,0,0,0,0,0
1002489,5.80,0.00,0015-07-14 16:45:10,0015-07-14 20:45:10,16,20,3.08,Wed,ios,479466,250527,976902,0,3,0,0,1,0,0,0,0
1002490,2.67,0.00,0015-08-24 13:53:38,0015-08-24 18:53:38,13,18,4.02,Fri,android,990447,568071,144857,1,1,0,0,0,0,1,0,0
1002491,10.64,0.00,0015-09-11 21:54:46,0015-09-11 01:54:46,21,01,3.53,Tue,android,205758,540225,648339,0,3,0,0,0,0,0,0,0
1002492,10.93,0.00,0015-09-02 10:40:17,0015-09-02 15:40:17,10,15,4.06,Tue,ios,537332,758780,399399,0,2,0,0,0,0,0,0,0
1002493,23.68,0.00,0015-04-21 12:50:15,0015-04-21 16:50:15,12,16,3.10,Tue,ios,501878,250527,976902,1,2,0,0,0,0,0,0,0
1002494,8.69,0.00,0015-07-02 08:41:31,0015-07-02 11:41:31,08,11,2.32,Wed,ios,267378,250527,976902,1,2,0,0,1,0,0,0,0
1002495,6.80,0.00,0015-07-02 19:31:17,0015-07-02 22:31:17,19,22,2.46,Mon,android,640531,632920,461655,1,1,1,0,0,0,0,0,0
1002496,3.74,0.00,0015-09-01 17:08:16,0015-09-01 20:08:16,17,20,2.19,Thu,android,607737,871619,125372,1,3,0,0,0,0,0,0,0
1002497,6.77,0.00,0015-05-05 16:48:55,0015-05-05 19:48:55,16,19,2.78,Fri,ios,168022,207262,928191,1,3,0,0,0,0,1,0,0
1002498,8.19,0.00,0015-07-18 12:59:06,0015-07-18 15:59:06,12,15,2.25,Fri,ios,816535,219054,814002,1,3,0,0,0,0,1,0,0
1002499,10.04,0.86,0015-09-09 10:11:29,0015-09-09 14:11:29,10,14,3.42,Wed,ios,970849,369001,493904,0,1,0,0,1,0,0,0,0
1002500,23.68,0.00,0015-08-28 13:47:34,0015-08-28 17:47:34,13,17,27.33,Thu,android,298121,250527,976902,1,3,0,0,0,0,0,0,0
1002501,6.86,0.00,0015-08-20 15:55:02,0015-08-20 18:55:02,15,18,2.03,Mon,android,354196,729642,517854,1,3,1,0,0,0,0,0,0
1002502,3.15,0.00,0015-06-10 10:51:11,0015-06-10 12:51:11,10,12,1.16,Thu,ios,840502,981639,572514,1,3,0,0,0,0,0,0,0
1002503,4.02,0.00,0015-08-23 09:17:53,0015-08-23 12:17:53,09,12,2.13,Thu,ios,268158,250527,976902,0,3,0,0,0,0,0,0,0
1002504,23.68,0.00,0015-09-06 11:44:48,0015-09-06 23:44:48,11,23,35.57,Fri,ios,562879,474204,481066,1,1,0,0,0,0,1,0,0
1002505,8.00,0.00,0015-06-21 09:32:57,0015-06-21 14:32:57,09,14,4.00,Fri,ios,328903,474204,481066,1,2,0,0,0,0,1,0,0
1002506,23.68,0.00,0015-05-02 15:42:27,0015-05-02 18:42:27,15,18,2.00,Thu,ios,567606,728918,928191,0,1,0,0,0,0,0,0,0
1002507,23.68,0.00,0015-06-18 13:42:19,0015-06-18 08:42:19,13,08,18.71,Wed,android,292739,728918,928191,0,3,0,0,1,0,0,0,0
1002508,10.57,0.00,0015-06-14 17:54:55,0015-06-14 20:54:55,17,20,2.89,Mon,android,449067,549414,461655,1,2,1,0,0,0,0,0,0
1002509,3.70,0.34,0015-05-27 17:32:23,0015-05-27 19:32:23,17,19,1.38,Wed,ios,478463,664306,868085,0,2,0,0,1,0,0,0,0
1002510,6.55,0.00,0015-09-21 17:58:49,0015-09-21 22:58:49,17,22,4.27,Fri,ios,514356,474204,481066,0,4,0,0,0,0,1,0,0
1002511,6.33,0.00,0015-08-06 14:56:08,0015-08-06 17:56:08,14,17,2.35,Fri,ios,855333,801274,976902,1,3,0,0,0,0,1,0,0
1002512,7.66,0.00,0015-05-03 09:18:09,0015-05-03 14:18:09,09,14,4.45,Thu,ios,331398,638536,868085,0,4,0,0,0,0,0,0,0
1002513,4.07,0.70,0015-08-25 08:12:23,0015-08-25 12:12:23,08,12,3.21,Tue,ios,134537,955429,493904,1,2,0,0,0,0,0,0,0
1002514,1.21,0.00,0015-08-05 14:35:16,0015-08-05 15:35:16,14,15,0.42,Sat,ios,157079,920264,461655,0,3,0,0,0,0,0,1,0
1002515,6.52,0.00,0015-09-25 16:31:25,0015-09-25 19:31:25,16,19,2.70,Fri,ios,518632,569886,868085,1,3,0,0,0,0,1,0,0
1002516,7.58,0.00,0015-08-22 11:52:00,0015-08-22 15:52:00,11,15,3.33,Wed,ios,879514,569886,868085,1,1,0,0,1,0,0,0,0
1002517,3.59,0.00,0015-07-26 11:40:27,0015-07-26 13:40:27,11,13,1.74,Thu,ios,946404,549414,461655,0,3,0,0,0,0,0,0,0
1002518,7.35,0.00,0015-07-21 13:19:45,0015-07-21 17:19:45,13,17,3.81,Tue,ios,157516,514669,566549,0,3,0,0,0,0,0,0,0
1002519,23.68,0.00,0015-05-09 16:40:16,0015-05-09 20:40:16,16,20,3.98,Wed,android,412750,664306,868085,0,1,0,0,1,0,0,0,0
1002520,6.29,0.00,0015-04-17 12:25:10,0015-04-17 15:25:10,12,15,2.82,Thu,ios,746000,951880,144857,0,1,0,0,0,0,0,0,0
1002521,9.50,0.00,0015-05-01 11:48:15,0015-05-01 15:48:15,11,15,3.33,Wed,ios,547997,664306,868085,0,3,0,0,1,0,0,0,0
1002522,23.68,0.00,0015-09-02 11:54:35,0015-09-02 17:54:35,11,17,29.94,Wed,ios,227197,414088,566549,1,4,0,0,1,0,0,0,0
1002523,5.44,0.78,0015-06-05 10:41:53,0015-06-05 14:41:53,10,14,3.68,Thu,ios,946256,738900,976902,1,2,0,0,0,0,0,0,0
1002524,3.55,0.00,0015-09-03 17:24:13,0015-09-03 19:24:13,17,19,1.28,Thu,android,481484,474204,481066,1,2,0,0,0,0,0,0,0
1002525,5.61,0.00,0015-05-25 12:43:13,0015-05-25 16:43:13,12,16,3.33,Tue,ios,292509,369001,493904,1,3,0,0,0,0,0,0,0
1002526,0.60,0.00,0015-09-04 09:11:39,0015-09-04 12:11:39,09,12,2.41,Fri,android,766479,568071,144857,1,3,0,0,0,0,1,0,0
1002527,23.68,0.00,0015-08-23 16:06:41,0015-08-23 20:06:41,16,20,3.05,Mon,ios,322890,987396,978130,0,3,1,0,0,0,0,0,0
1002528,7.97,0.00,0015-06-07 11:50:55,0015-06-07 14:50:55,11,14,2.84,Tue,ios,419233,944515,976902,1,2,0,0,0,0,0,0,0
1002529,0.38,0.00,0015-07-23 18:35:28,0015-07-23 19:35:28,18,19,0.19,Tue,android,148850,369001,493904,0,3,0,0,0,0,0,0,0
1002530,4.79,0.00,0015-08-18 17:59:46,0015-08-18 19:59:46,17,19,1.97,Thu,android,498919,131897,566549,0,3,0,0,0,0,0,0,0
1002531,1.67,0.00,0015-06-06 16:16:44,0015-06-06 18:16:44,16,18,1.08,Tue,ios,267958,955429,493904,1,3,0,0,0,0,0,0,0
1002532,8.02,0.00,0015-03-04 11:27:29,0015-03-04 14:27:29,11,14,3.00,Thu,ios,505043,517464,144857,1,3,0,0,0,0,0,0,0
1002533,9.04,0.00,0015-09-04 13:07:51,0015-09-04 16:07:51,13,16,2.63,Tue,ios,726841,728918,928191,1,3,0,0,0,0,0,0,0
1002534,7.46,0.00,0015-06-25 18:10:27,0015-06-25 21:10:27,18,21,2.66,Wed,android,819081,653450,503205,0,3,0,0,1,0,0,0,0
1002535,3.32,0.00,0015-05-22 11:00:23,0015-05-22 15:00:23,11,15,3.69,Mon,ios,569089,369001,493904,1,3,1,0,0,0,0,0,0
1002536,2.17,0.00,0015-07-10 11:26:59,0015-07-10 14:26:59,11,14,2.78,Wed,ios,151916,219054,814002,0,2,0,0,1,0,0,0,0
